tran_dt,tran_tmrg,wd_fc_sn,wd_ac_sn,dps_fc_sn,dps_ac_sn,tran_amt,md_type,fnd_type,ff_sp_ai,WD_NODE,DPS_NODE
2023-03-17,21,160,2000000001176262,153,2000000001377037,1.0,3,0,,sdv-pii-a590d,153-2000000001356992
2023-03-02,9,159,2000000001721792,159,2000000001408024,78432.0,7,4,,sdv-pii-mw82b,136-2000000001845945
2023-03-10,21,157,2000000001018548,153,2000000001087761,1306258.0,4,0,,sdv-pii-gts0m,153-2000000000198804
2023-03-02,12,160,2000000002099002,136,2000000001043310,259038.0,7,1,,sdv-pii-vlfun,153-2000000000053822
2023-03-03,21,148,2000000000936375,165,2000000000206016,148835.0,2,0,02,sdv-pii-h5bf2,160-2000000001985764
2023-03-20,18,162,2000000001597763,135,2000000001087648,140829.0,2,0,,sdv-pii-iin42,159-2000000001429869
2023-03-09,21,165,2000000000954439,147,2000000001632026,4991618.0,2,0,,sdv-pii-j7d2n,160-2000000000769295
2023-03-25,21,153,2000000001396130,135,2000000000140532,76418.0,4,0,SP,sdv-pii-9cpf8,160-2000000000400040
2023-03-22,9,136,2000000001136702,159,2000000001478518,1.0,7,3,,sdv-pii-wlsyx,159-2000000001690318
2023-03-10,9,160,2000000000549792,165,2000000001050030,68327.0,2,1,,sdv-pii-93pgd,136-2000000001913997
2023-03-03,12,167,2000000000243726,133,2000000001124044,3756711.0,2,0,,sdv-pii-92c7i,136-2000000001079512
2023-03-02,9,161,2000000001476029,134,2000000001080611,1266615.0,2,0,,sdv-pii-ybag8,165-2000000001238114
2023-03-02,18,133,2000000001026539,133,2000000001975987,117092.0,2,0,,sdv-pii-19s5c,133-2000000001017845
2023-03-14,6,161,2000000000182757,148,2000000001127183,52107.0,4,0,01,sdv-pii-tduzn,165-2000000001652597
2023-03-17,6,160,2000000000883366,165,2000000001548410,1.0,7,0,,sdv-pii-wazsp,159-2000000001690318
2023-03-17,18,136,2000000000246237,133,2000000001691809,1161407.0,5,0,,sdv-pii-g3fy0,161-2000000000630041
2023-03-16,9,136,2000000001172764,159,2000000000732594,123657.0,7,3,,sdv-pii-nu3tp,159-2000000001690318
2023-03-14,21,134,2000000001001611,133,2000000000198409,204557.0,4,0,,sdv-pii-eibqz,136-2000000000141101
2023-03-24,9,160,2000000001994758,159,2000000001323736,216751.0,2,1,,sdv-pii-9dohx,135-2000000000967203
2023-03-02,12,136,2000000000599917,165,2000000001446128,254361.0,4,0,,sdv-pii-tbjl8,136-2000000000110147
2023-03-08,9,152,2000000001497656,134,2000000000590489,30521875.0,4,0,SP,sdv-pii-nbnnu,154-2000000000209048
2023-03-04,12,149,2000000000215501,160,2000000000859953,113144.0,4,0,,sdv-pii-dk7kd,165-2000000001615211
2023-03-23,15,160,2000000001027506,165,2000000000199902,8915510.0,2,0,01,sdv-pii-judpf,133-2000000001099109
2023-03-07,6,161,2000000002037647,165,2000000001634842,1.0,2,0,01,sdv-pii-2jn85,159-2000000001941107
2023-03-03,12,160,2000000001130689,160,2000000000419106,118952.0,7,3,,sdv-pii-e1fdd,148-2000000000915927
2023-03-14,18,161,2000000000944219,146,2000000000696310,164286.0,2,0,,sdv-pii-7hfpf,135-2000000000528696
2023-03-09,15,160,2000000001370633,160,2000000000553486,8703654.0,2,0,01,sdv-pii-jsrrd,165-2000000000514239
2023-03-23,9,165,2000000001911208,136,2000000001158398,204947.0,2,0,,sdv-pii-ag83b,153-2000000001852801
2023-03-13,9,160,2000000001330605,160,2000000001269696,9418190.0,2,0,,sdv-pii-rel8a,165-2000000000998356
2023-03-16,21,161,2000000001870725,133,2000000000472651,334803.0,2,0,,sdv-pii-acrwh,133-2000000001961401
2023-03-17,12,135,2000000001866459,133,2000000000912749,259587.0,2,0,,sdv-pii-q55eg,153-2000000001356992
2023-03-07,6,160,2000000001261275,133,2000000000252811,333037.0,2,0,,sdv-pii-wfnem,159-2000000001524249
2023-03-23,18,136,2000000001595288,160,2000000001214052,1.0,5,0,,sdv-pii-0sbrs,153-2000000001356992
2023-03-11,18,153,2000000000147153,134,2000000000236152,38646.0,4,0,SP,sdv-pii-4vmgj,136-2000000000843382
2023-03-10,15,136,2000000001505652,160,2000000001705614,68947.0,7,4,,sdv-pii-gyhuw,133-2000000000384665
2023-03-07,18,149,2000000001493946,147,2000000001617125,291488.0,6,0,,sdv-pii-zq9is,135-2000000000181025
2023-03-06,12,133,2000000001778549,160,2000000000201058,87195.0,4,4,SP,sdv-pii-fijml,159-2000000001042525
2023-03-01,12,162,2000000001165761,134,2000000000141271,39958.0,2,0,,sdv-pii-71eq5,123-2000000000264492
2023-03-06,6,160,2000000002011462,135,2000000001580897,126281.0,7,0,,sdv-pii-m1h2f,165-2000000001532677
2023-03-25,18,162,2000000001680172,159,2000000001045694,277647.0,2,0,,sdv-pii-mr0no,165-2000000001077649
2023-03-20,15,160,2000000001448784,165,2000000000483443,879558.0,4,0,,sdv-pii-rn4z4,133-2000000001244521
2023-03-03,12,149,2000000000942826,161,2000000000729743,4460837.0,4,0,,sdv-pii-ttpre,153-2000000001868436
2023-03-14,3,160,2000000000560292,160,2000000001346128,200913.0,2,0,,sdv-pii-ef06b,133-2000000001552791
2023-03-26,6,119,2000000000160056,160,2000000001160068,8881648.0,2,0,01,sdv-pii-sx2vx,152-2000000000365372
2023-03-03,12,166,2000000001900469,134,2000000001157094,226104.0,2,0,,sdv-pii-zx7ga,160-2000000000047668
2023-03-08,9,149,2000000001421368,133,2000000000228377,34489.0,4,0,SP,sdv-pii-8hakz,134-2000000001015554
2023-03-10,3,160,2000000000912542,153,2000000000166337,200387.0,7,3,,sdv-pii-dn981,165-2000000000998356
2023-03-03,12,136,2000000001479831,153,2000000001362536,120034.0,5,0,,sdv-pii-7pqwb,153-2000000001356992
2023-03-10,9,153,2000000001436473,159,2000000001353964,93348.0,4,0,,sdv-pii-nwe98,165-2000000001130420
2023-03-25,21,153,2000000000707846,135,2000000001337984,1367874.0,2,0,,sdv-pii-t43f8,166-2000000001144609
2023-03-10,15,136,2000000001194316,165,2000000000062549,171687.0,4,0,SP,sdv-pii-dl4js,135-2000000000803052
2023-03-10,15,153,2000000000638560,160,2000000000344034,1.0,2,0,,sdv-pii-uxm39,165-2000000001130420
2023-03-18,12,153,2000000000687012,133,2000000000153189,213213.0,4,0,SP,sdv-pii-k06mu,165-2000000000851475
2023-03-14,18,115,2000000000761670,133,2000000001120113,38191.0,4,0,,sdv-pii-hneqj,159-2000000001210168
2023-03-14,12,149,2000000001555397,133,2000000001206191,4061083.0,2,0,,sdv-pii-frghm,159-2000000001858637
2023-03-24,12,124,2000000001744009,165,2000000001624744,9419420.0,2,0,01,sdv-pii-7agfe,159-2000000000462318
2023-03-03,12,165,2000000000575217,133,2000000001362166,114325.0,4,0,,sdv-pii-i60y8,165-2000000000807142
2023-03-11,9,136,2000000000468552,160,2000000000381648,52846.0,4,0,SP,sdv-pii-aq4s8,165-2000000000215479
2023-03-22,6,154,2000000001658302,160,2000000001659722,248124.0,7,4,,sdv-pii-6cuco,159-2000000000446516
2023-03-24,18,148,2000000001408244,136,2000000001007414,19523.0,2,0,,sdv-pii-tln1t,159-2000000001225694
2023-03-02,12,149,2000000000360768,160,2000000000202897,229630.0,2,0,,sdv-pii-ep5uz,160-2000000000493192
2023-03-07,21,135,2000000002041827,132,2000000000378734,1.0,4,0,,sdv-pii-ldcrt,161-2000000000570202
2023-03-02,18,136,2000000001197014,153,2000000000665349,107302.0,5,0,,sdv-pii-opc0j,153-2000000000424386
2023-03-22,3,132,2000000000997599,165,2000000001366932,112101.0,3,0,,sdv-pii-gnjly,153-2000000001356992
2023-03-10,6,137,2000000001360038,147,2000000000488892,116021.0,2,0,,sdv-pii-dlnqj,135-2000000000967203
2023-03-06,3,160,2000000002112008,132,2000000001602692,35372.0,7,3,,sdv-pii-yi0qf,159-2000000001128371
2023-03-23,15,161,2000000000209093,132,2000000000926988,1.0,7,0,,sdv-pii-83h90,134-2000000001015554
2023-03-01,9,160,2000000001472466,136,2000000001230682,144586.0,2,0,,sdv-pii-fap1a,153-2000000001008678
2023-03-03,18,165,2000000002014939,131,2000000001168543,218259.0,2,0,,sdv-pii-9smwn,136-2000000001874481
2023-03-02,15,157,2000000001000454,165,2000000001343696,111772.0,3,0,,sdv-pii-rbv1d,153-2000000001356992
2023-03-21,9,154,2000000001384939,160,2000000000206517,168425.0,4,0,SP,sdv-pii-pql23,154-2000000001688692
2023-03-16,21,161,2000000001193521,132,2000000000879460,92846.0,2,0,02,sdv-pii-ex76m,153-2000000000008808
2023-03-17,15,148,2000000000966518,165,2000000000215266,1.0,2,0,01,sdv-pii-gwida,165-2000000001130420
2023-03-14,9,154,2000000000839037,160,2000000000698648,182790.0,4,0,01,sdv-pii-3pgg9,149-2000000001034017
2023-03-14,0,162,2000000000818892,160,2000000000550042,1.0,2,0,,sdv-pii-ygzal,135-2000000000242770
2023-03-10,3,165,2000000001834724,134,2000000001552634,124621.0,5,0,,sdv-pii-m1wdj,136-2000000001418730
2023-03-09,12,162,2000000001743647,165,2000000001563802,3142099.0,2,0,02,sdv-pii-u7bzd,133-2000000002107859
2023-03-23,6,136,2000000000264416,133,2000000001071958,1.0,7,0,,sdv-pii-2g3di,165-2000000001130420
2023-03-14,21,161,2000000000309696,147,2000000000369733,3459530.0,7,1,,sdv-pii-9ls30,133-2000000000488191
2023-03-10,6,160,2000000000514805,164,2000000001522636,235013.0,2,0,,sdv-pii-sddet,165-2000000001115989
2023-03-03,3,147,2000000001593536,133,2000000000945308,1.0,4,0,,sdv-pii-l2oab,161-2000000000640054
2023-03-24,9,154,2000000000982823,136,2000000001352572,100645.0,4,0,SP,sdv-pii-z65li,133-2000000002107482
2023-03-03,9,160,2000000000188203,160,2000000001221928,57657.0,2,0,,sdv-pii-fmyfp,165-2000000001175608
2023-03-03,3,160,2000000002066789,165,2000000001506362,1.0,7,0,,sdv-pii-kzi32,136-2000000000211581
2023-03-02,6,136,2000000001401554,153,2000000000650167,1.0,7,0,,sdv-pii-otso3,135-2000000000636388
2023-03-09,12,136,2000000001165750,136,2000000000240206,85099.0,4,0,,sdv-pii-1twyi,165-2000000001527257
2023-03-14,12,106,2000000001956714,147,2000000001134254,9826934.0,1,0,,sdv-pii-lcme4,154-2000000001888428
2023-03-10,9,159,2000000000920746,165,2000000001735841,67041.0,2,0,,sdv-pii-a6vh7,135-2000000001877916
2023-03-07,3,160,2000000002068034,136,2000000001022656,138792.0,7,0,,sdv-pii-jifa5,166-2000000000095133
2023-03-03,12,160,2000000001946438,136,2000000000160450,8286964.0,7,1,,sdv-pii-jhqse,132-2000000000518799
2023-03-02,12,153,2000000000236977,136,2000000001520790,995350.0,2,0,,sdv-pii-xkzlq,133-2000000002107859
2023-03-02,9,160,2000000001945037,165,2000000001371096,9979144.0,2,0,,sdv-pii-8ycuo,165-2000000001798062
2023-03-09,15,135,2000000001575170,160,2000000000223190,1093100.0,4,0,,sdv-pii-225pk,159-2000000000699987
2023-03-03,18,135,2000000000541663,153,2000000000072058,121988.0,5,0,,sdv-pii-17i8e,153-2000000000198804
2023-03-02,21,166,2000000000700694,133,2000000001082893,214140.0,2,0,,sdv-pii-obd4n,160-2000000000634921
2023-03-01,9,161,2000000001874698,134,2000000001238630,160956.0,7,4,,sdv-pii-phrq6,132-2000000000518799
2023-03-01,3,148,2000000000732084,132,2000000000087742,224049.0,7,0,,sdv-pii-w1m0v,159-2000000000699987
2023-03-24,21,136,2000000001565390,135,2000000001059572,194523.0,2,0,,sdv-pii-sl8y5,165-2000000000998356
2023-03-13,3,147,2000000000653357,165,2000000001321738,351304.0,7,4,,sdv-pii-klhxf,165-2000000001527257
2023-03-20,12,160,2000000001495522,134,2000000001678845,161698.0,2,0,,sdv-pii-pu4ec,136-2000000000500424
2023-03-17,6,160,2000000001859852,135,2000000000119437,1.0,2,0,,sdv-pii-lmdgz,165-2000000001115989
2023-03-15,18,160,2000000001742096,133,2000000000185928,193151.0,4,0,,sdv-pii-3ndtg,133-2000000000087641
2023-03-03,18,161,2000000000467242,133,2000000001584404,209675.0,2,0,,sdv-pii-5is1t,135-2000000000740588
2023-03-11,12,157,2000000000222947,136,2000000000975154,7481.0,4,0,,sdv-pii-7nu27,159-2000000001941107
2023-03-15,9,160,2000000001379982,165,2000000000762438,4501692.0,7,4,,sdv-pii-b2tzt,159-2000000001598160
2023-03-17,15,149,2000000001064817,133,2000000000142803,95450.0,4,0,,sdv-pii-cydry,153-2000000000217831
2023-03-19,18,160,2000000001387909,160,2000000001074868,135896.0,5,0,,sdv-pii-2rlxr,153-2000000001356992
2023-03-02,0,166,2000000000277752,153,2000000000242360,74472.0,2,0,,sdv-pii-fomvq,148-2000000000375934
2023-03-25,9,160,2000000002046408,133,2000000001164317,1.0,2,0,,sdv-pii-ro9xr,135-2000000001877916
2023-03-17,6,160,2000000002070706,164,2000000001085342,13965.0,7,0,,sdv-pii-msluv,159-2000000001598160
2023-03-07,12,148,2000000000676450,165,2000000000519737,9333296.0,2,0,01,sdv-pii-pa661,133-2000000001099109
2023-03-03,15,136,2000000000203475,165,2000000000441248,1.0,7,0,,sdv-pii-y94bx,133-2000000000713580
2023-03-13,15,166,2000000000858296,160,2000000000069440,1.0,2,0,,sdv-pii-ig53k,135-2000000001792075
2023-03-10,3,136,2000000000245160,160,2000000000671854,44544.0,5,0,,sdv-pii-8d6hv,135-2000000000967203
2023-03-04,18,153,2000000001479163,159,2000000001096470,283866.0,2,0,,sdv-pii-o9kb3,135-2000000001323566
2023-03-02,12,148,2000000000949255,134,2000000000085790,505144.0,2,0,,sdv-pii-tdug3,136-2000000001079652
2023-03-10,21,150,2000000001298104,160,2000000000501472,133114.0,5,0,,sdv-pii-rk3zi,161-2000000000433859
2023-03-10,9,153,2000000001042603,159,2000000001830070,248132.0,4,0,SP,sdv-pii-waeka,136-2000000000079971
2023-03-02,9,148,2000000000216796,165,2000000000701018,1419582.0,4,0,,sdv-pii-3wyc7,165-2000000000362911
2023-03-10,12,152,2000000000678363,133,2000000002025720,97512.0,4,0,,sdv-pii-2upfa,136-2000000001491637
2023-03-10,15,148,2000000001940319,166,2000000000233108,1.0,2,0,01,sdv-pii-tnxjl,135-2000000000033379
2023-03-25,9,160,2000000001713910,153,2000000001248416,190675.0,2,0,,sdv-pii-uicq4,153-2000000001356992
2023-03-08,12,148,2000000000158234,165,2000000001058045,19772655.0,5,0,01,sdv-pii-v79ti,159-2000000000350913
2023-03-24,9,135,2000000001104357,136,2000000002121249,242477.0,4,0,,sdv-pii-axq9m,160-2000000000634921
2023-03-10,9,166,2000000000853309,165,2000000001099003,298238.0,2,0,02,sdv-pii-uu3na,165-2000000000107113
2023-03-22,15,160,2000000001507732,159,2000000001126743,96170.0,2,0,,sdv-pii-s4tex,135-2000000000528696
2023-03-16,18,157,2000000000245866,153,2000000000358450,25542.0,2,0,,sdv-pii-yygpf,153-2000000000198804
2023-03-10,9,154,2000000000163579,160,2000000000131843,92801.0,4,0,SP,sdv-pii-btrc3,165-2000000000580581
2023-03-25,9,153,2000000001327681,109,2000000000955036,3827922.0,4,0,SP,sdv-pii-v64l5,159-2000000001025845
2023-03-10,21,149,2000000000558389,134,2000000001283233,34310.0,2,0,,sdv-pii-kut0j,148-2000000000347377
2023-03-25,15,136,2000000001366132,160,2000000000966015,138858.0,5,0,,sdv-pii-wxccp,135-2000000000005488
2023-03-25,18,136,2000000001083718,160,2000000001327087,1889.0,7,0,,sdv-pii-8asoa,147-2000000000324159
2023-03-03,9,160,2000000000181803,165,2000000000110126,41064.0,2,0,,sdv-pii-f3gop,135-2000000000803741
2023-03-11,18,154,2000000001292102,159,2000000000476594,21854.0,4,0,SP,sdv-pii-pn7tt,165-2000000000215479
2023-03-09,15,136,2000000001497086,135,2000000001370952,30786.0,5,0,,sdv-pii-118kx,160-2000000002015801
2023-03-17,6,157,2000000001418598,135,2000000001358850,202482.0,2,0,,sdv-pii-q2my3,153-2000000001356992
2023-03-24,12,147,2000000001867604,165,2000000000904879,129779.0,4,0,,sdv-pii-yx1le,159-2000000001210168
2023-03-07,21,148,2000000001678034,165,2000000000191417,43250.0,6,0,,sdv-pii-mhe6f,160-2000000000241171
2023-03-10,18,106,2000000002044392,165,2000000001678035,157893.0,1,0,,sdv-pii-h3oie,133-2000000001402836
2023-03-06,9,136,2000000001343891,159,2000000000350526,161497.0,7,3,,sdv-pii-ia55x,159-2000000001690318
2023-03-15,21,136,2000000002055900,133,2000000002023858,129500.0,4,0,,sdv-pii-o8vsc,136-2000000001313136
2023-03-14,12,148,2000000001169054,132,2000000001672069,1.0,4,0,,sdv-pii-tr5ot,133-2000000000087641
2023-03-02,6,135,2000000001184290,165,2000000001359623,1.0,4,3,,sdv-pii-99pdd,159-2000000001598160
2023-03-24,9,149,2000000000230910,134,2000000000594820,89229.0,4,0,01,sdv-pii-h05d7,134-2000000001338088
2023-03-24,9,160,2000000001466635,165,2000000001033797,203138.0,2,0,,sdv-pii-on7i5,153-2000000001852801
2023-03-17,18,161,2000000002045454,132,2000000001123860,277732.0,2,0,,sdv-pii-j4fvh,165-2000000000998356
2023-03-08,9,160,2000000000406837,165,2000000001696767,228769.0,2,0,01,sdv-pii-ngb9h,159-2000000000721778
2023-03-22,12,148,2000000002121249,134,2000000001551784,155864.0,7,0,,sdv-pii-xqb6p,162-2000000001325565
2023-03-04,15,153,2000000001092019,160,2000000000398500,278475.0,4,0,,sdv-pii-l2kvd,160-2000000001725717
2023-03-13,9,161,2000000001618837,133,2000000001032287,4188.0,2,0,02,sdv-pii-s5xv1,160-2000000000030440
2023-03-23,6,166,2000000001346454,165,2000000000152352,1.0,2,0,,sdv-pii-mr42h,165-2000000000780397
2023-03-09,21,149,2000000001350318,133,2000000001280940,212729.0,2,0,,sdv-pii-z3qso,159-2000000001524249
2023-03-09,15,157,2000000001409966,153,2000000001345716,225887.0,3,0,,sdv-pii-mn03q,153-2000000001356992
2023-03-14,15,165,2000000001424820,165,2000000001579112,1106598.0,2,0,,sdv-pii-n5erb,133-2000000000488191
2023-03-17,18,161,2000000002121249,165,2000000001653414,47158.0,2,0,01,sdv-pii-pseb6,148-2000000001060018
2023-03-13,9,135,2000000000290171,165,2000000000197375,186237.0,7,4,,sdv-pii-852fp,159-2000000000740775
2023-03-24,18,107,2000000000693918,132,2000000000446094,356746.0,1,0,,sdv-pii-aa1cg,133-2000000000796996
2023-03-02,21,160,2000000001129580,134,2000000001061804,33208.0,2,0,,sdv-pii-xtzb8,161-2000000000426072
2023-03-02,18,135,2000000001149178,165,2000000000409002,11788.0,4,0,,sdv-pii-nzr92,154-2000000000209048
2023-03-14,3,159,2000000001034707,133,2000000000291746,135548.0,4,0,,sdv-pii-f1xzy,153-2000000001356992
2023-03-26,6,160,2000000001518662,160,2000000000844158,1.0,7,0,,sdv-pii-slufk,136-2000000000110147
2023-03-10,12,165,2000000001432498,160,2000000001533518,532377.0,3,0,SP,sdv-pii-tmhg4,161-2000000000194166
2023-03-02,9,148,2000000000234628,159,2000000001155804,209108.0,4,0,,sdv-pii-iqnhr,153-2000000000853025
2023-03-20,6,161,2000000002121249,160,2000000000166586,138590.0,7,0,,sdv-pii-bq5d5,136-2000000001990227
2023-03-15,18,160,2000000001379511,133,2000000001032268,179037.0,2,0,,sdv-pii-akmpz,123-2000000000727454
2023-03-02,18,154,2000000000124491,134,2000000000230117,2078724.0,2,0,,sdv-pii-aslqh,159-2000000000839749
2023-03-02,18,160,2000000000190858,159,2000000000106777,277768.0,2,0,,sdv-pii-1ahko,136-2000000001389450
2023-03-01,12,162,2000000001148307,147,2000000001847750,27350.0,2,0,,sdv-pii-nhpol,133-2000000001361805
2023-03-21,9,136,2000000001559986,159,2000000000171132,1.0,7,3,,sdv-pii-ee9ie,160-2000000000634921
2023-03-03,15,161,2000000000253075,153,2000000001332954,1.0,2,0,,sdv-pii-nzsgb,161-2000000000117118
2023-03-10,18,161,2000000000992907,159,2000000001166036,293856.0,2,0,,sdv-pii-gngxi,159-2000000001225694
2023-03-07,3,147,2000000001686864,133,2000000001768686,1465006.0,4,0,,sdv-pii-0w20o,135-2000000001618585
2023-03-13,15,162,2000000001005491,134,2000000000467310,240792.0,2,0,,sdv-pii-wtl4a,165-2000000000480670
2023-03-14,18,159,2000000000145655,153,2000000000230232,117499.0,4,0,,sdv-pii-j2dd8,159-2000000000699987
2023-03-12,9,153,2000000001892476,165,2000000001121117,1.0,7,4,,sdv-pii-z85rt,165-2000000001588097
2023-03-14,9,159,2000000001094800,133,2000000000161059,154420.0,2,0,,sdv-pii-xnd48,136-2000000001913997
2023-03-09,3,160,2000000002016366,153,2000000001144768,1209580.0,2,0,,sdv-pii-fiwgi,136-2000000001694310
2023-03-07,21,161,2000000000492538,165,2000000001054626,4046068.0,2,0,02,sdv-pii-33djc,135-2000000000803052
2023-03-24,0,161,2000000000903040,114,2000000001141318,9548317.0,2,0,,sdv-pii-xon86,161-2000000001236627
2023-03-13,15,153,2000000001814552,165,2000000000225619,272502.0,4,0,,sdv-pii-cjpmy,135-2000000002042356
2023-03-14,18,136,2000000001341720,133,2000000000943771,178112.0,2,0,,sdv-pii-i1vb9,161-2000000000113737
2023-03-02,6,153,2000000001204199,160,2000000001320743,212125.0,7,4,,sdv-pii-d8vq5,133-2000000000918168
2023-03-03,12,149,2000000001411566,133,2000000001614206,249648.0,4,0,,sdv-pii-57xun,147-2000000002045048
2023-03-20,15,133,2000000000645928,135,2000000000448081,4473257.0,4,0,,sdv-pii-opy3z,165-2000000002010710
2023-03-10,9,106,2000000002121249,164,2000000001319688,158501.0,1,0,,sdv-pii-y7ugs,165-2000000000584319
2023-03-04,9,149,2000000000249346,165,2000000001645550,102836.0,4,0,SP,sdv-pii-wcxsk,152-2000000000160429
2023-03-21,6,136,2000000001469538,160,2000000000256530,115602.0,7,3,,sdv-pii-kiplt,160-2000000000634921
2023-03-27,15,149,2000000001892689,159,2000000000161682,77676.0,4,0,,sdv-pii-1ykor,159-2000000000397201
2023-03-01,15,161,2000000000225031,136,2000000000623019,1.0,2,0,02,sdv-pii-zv8vz,161-2000000002089685
2023-03-02,9,134,2000000000255297,133,2000000001045270,218804.0,2,0,02,sdv-pii-qdxiz,165-2000000000414741
2023-03-16,0,166,2000000001086392,133,2000000000275485,343055.0,2,0,,sdv-pii-lnvac,165-2000000000575865
2023-03-04,18,134,2000000000236214,132,2000000000280000,1.0,4,0,,sdv-pii-d6z0t,159-2000000001225694
2023-03-07,9,161,2000000001833354,160,2000000001303556,257430.0,4,0,01,sdv-pii-c8n14,160-2000000000030440
2023-03-03,6,159,2000000001453127,165,2000000000227934,1.0,6,0,,sdv-pii-b4rz9,153-2000000000198804
2023-03-17,15,136,2000000001195278,160,2000000001608993,50770.0,5,3,,sdv-pii-h4d7a,166-2000000001233518
